Configuration 3:  

(using maxima)

1 - 2 	 T:  0.8400000000000001
37 - 70 	 T/2:  0.43909090909090903
37 - 72 	 T/2:  0.4392857142857143
37 - 74 	 T/2:  0.4391891891891891
37 - 76 	 T/2:  0.439102564102564
37 - 78 	 T/2:  0.43902439024390233
37 - 80 	 T/2:  0.4389534883720929
37 - 82 	 T/2:  0.4392222222222222
37 - 84 	 T/2:  0.4392553191489362
37 - 86 	 T/2:  0.43897959183673474
37 - 88 	 T/2:  0.43921568627450985
37 - 90 	 T/2:  0.43896226415094336
37 - 92 	 T/2:  0.4391818181818181
37 - 94 	 T/2:  0.4391228070175438
37 - 96 	 T/2:  0.43898305084745765
37 - 98 	 T/2:  0.4390163934426229
37 - 100 	 T/2:  0.43920634920634916
37 - 102 	 T/2:  0.4391538461538461
37 - 104 	 T/2:  0.43910447761194027
37 - 106 	 T/2:  0.4391304347826087
37 - 108 	 T/2:  0.4390140845070422
37 - 110 	 T/2:  0.4391095890410958
37 - 112 	 T/2:  0.43899999999999995
37 - 114 	 T/2:  0.43909090909090914
37 - 116 	 T/2:  0.4389873417721518
37 - 118 	 T/2:  0.4391358024691357
37 - 120 	 T/2:  0.43903614457831325
37 - 122 	 T/2:  0.43905882352941167
37 - 124 	 T/2:  0.43902298850574706
37 - 126 	 T/2:  0.43904494382022474
37 - 128 	 T/2:  0.43890109890109885
37 - 130 	 T/2:  0.43897849462365596
37 - 132 	 T/2:  0.4390526315789473
37 - 134 	 T/2:  0.43907216494845364
37 - 136 	 T/2:  0.43904040404040406
37 - 138 	 T/2:  0.4389108910891089
37 - 140 	 T/2:  0.43898058252427186
37 - 142 	 T/2:  0.439047619047619
37 - 144 	 T/2:  0.43892523364485986
37 - 146 	 T/2:  0.43899082568807335
37 - 148 	 T/2:  0.4390090090090089
37 - 150 	 T/2:  0.43902654867256635
37 - 152 	 T/2:  0.43895652173913036
37 - 154 	 T/2:  0.439017094017094
37 - 156 	 T/2:  0.4389495798319328
37 - 158 	 T/2:  0.43888429752066105
37 - 160 	 T/2:  0.4389430894308943
37 - 162 	 T/2:  0.43888
37 - 164 	 T/2:  0.4388976377952756
37 - 166 	 T/2:  0.4389922480620155
37 - 168 	 T/2:  0.4390076335877862
37 - 170 	 T/2:  0.43890977443609025
37 - 172 	 T/2:  0.4389259259259259
37 - 174 	 T/2:  0.43886861313868614
37 - 176 	 T/2:  0.4388848920863309
37 - 178 	 T/2:  0.438936170212766
37 - 180 	 T/2:  0.4389510489510489
37 - 182 	 T/2:  0.43886206896551716
37 - 184 	 T/2:  0.43894557823129243
37 - 186 	 T/2:  0.43895973154362417
37 - 188 	 T/2:  0.438841059602649
37 - 190 	 T/2:  0.43888888888888883
37 - 192 	 T/2:  0.43883870967741934
37 - 194 	 T/2:  0.4389171974522293
37 - 196 	 T/2:  0.4388364779874213
37 - 198 	 T/2:  0.43888198757763974
37 - 200 	 T/2:  0.4388650306748466
37 - 202 	 T/2:  0.4388787878787878
37 - 204 	 T/2:  0.4388323353293413
37 - 206 	 T/2:  0.43890532544378696
37 - 208 	 T/2:  0.4388304093567251
37 - 210 	 T/2:  0.4389017341040462
37 - 212 	 T/2:  0.4389142857142857
37 - 214 	 T/2:  0.4388135593220339
37 - 216 	 T/2:  0.43885474860335194
37 - 218 	 T/2:  0.4389226519337016
37 - 220 	 T/2:  0.43885245901639347
37 - 222 	 T/2:  0.43878378378378374
37 - 224 	 T/2:  0.43885026737967914
37 - 226 	 T/2:  0.43886243386243384
37 - 228 	 T/2:  0.43879581151832464
38 - 39 	 T/2:  0.4400000000000013
38 - 41 	 T/2:  0.4400000000000001
38 - 43 	 T/2:  0.4380000000000003
38 - 45 	 T/2:  0.4400000000000003
38 - 47 	 T/2:  0.43944444444444464
38 - 49 	 T/2:  0.44
38 - 51 	 T/2:  0.43961538461538463
38 - 53 	 T/2:  0.4393333333333333
38 - 55 	 T/2:  0.4394117647058825
38 - 57 	 T/2:  0.43894736842105264
38 - 59 	 T/2:  0.43952380952380954
38 - 61 	 T/2:  0.43934782608695655
38 - 63 	 T/2:  0.43939999999999996
38 - 65 	 T/2:  0.43925925925925924
38 - 67 	 T/2:  0.4393103448275863
38 - 69 	 T/2:  0.4390322580645161
38 - 71 	 T/2:  0.43924242424242427
38 - 73 	 T/2:  0.4394285714285715
38 - 75 	 T/2:  0.4391891891891892
38 - 77 	 T/2:  0.4392307692307693
38 - 79 	 T/2:  0.4392682926829268
38 - 81 	 T/2:  0.43930232558139537
38 - 83 	 T/2:  0.43922222222222224
38 - 85 	 T/2:  0.44
38 - 87 	 T/2:  0.4392857142857143
38 - 89 	 T/2:  0.43901960784313726
38 - 91 	 T/2:  0.4391509433962264
38 - 93 	 T/2:  0.43818181818181823
38 - 95 	 T/2:  0.4390350877192982
38 - 97 	 T/2:  0.4391525423728814
38 - 99 	 T/2:  0.43909836065573776
38 - 101 	 T/2:  0.4385714285714286
38 - 103 	 T/2:  0.4394615384615384
38 - 105 	 T/2:  0.439179104477612
38 - 107 	 T/2:  0.43920289855072464
38 - 109 	 T/2:  0.43873239436619715
38 - 111 	 T/2:  0.43917808219178084
38 - 113 	 T/2:  0.43906666666666666
38 - 115 	 T/2:  0.43915584415584413
38 - 117 	 T/2:  0.43848101265822786
38 - 119 	 T/2:  0.43870370370370376
38 - 121 	 T/2:  0.43927710843373496
38 - 123 	 T/2:  0.43911764705882356
38 - 125 	 T/2:  0.4385632183908046
38 - 127 	 T/2:  0.43904494382022474
38 - 129 	 T/2:  0.43862637362637363
38 - 131 	 T/2:  0.43908602150537634
38 - 133 	 T/2:  0.43878947368421056
38 - 135 	 T/2:  0.4389175257731959
38 - 137 	 T/2:  0.43904040404040406
38 - 139 	 T/2:  0.43905940594059406
38 - 141 	 T/2:  0.4382038834951456
38 - 143 	 T/2:  0.438952380952381
38 - 145 	 T/2:  0.4390654205607477
38 - 147 	 T/2:  0.438211009174312
38 - 149 	 T/2:  0.43824324324324326
38 - 151 	 T/2:  0.4390265486725664
38 - 153 	 T/2:  0.4389130434782609
38 - 155 	 T/2:  0.4384615384615385
38 - 157 	 T/2:  0.43844537815126056
38 - 159 	 T/2:  0.4390082644628099
38 - 161 	 T/2:  0.4390243902439025
38 - 163 	 T/2:  0.43900000000000006
38 - 165 	 T/2:  0.43897637795275596
38 - 167 	 T/2:  0.439031007751938
38 - 169 	 T/2:  0.438969465648855
38 - 171 	 T/2:  0.4388721804511278
38 - 173 	 T/2:  0.43900000000000006
38 - 175 	 T/2:  0.43894160583941605
38 - 177 	 T/2:  0.43895683453237416
38 - 179 	 T/2:  0.43890070921985813
38 - 181 	 T/2:  0.438986013986014
38 - 183 	 T/2:  0.4389655172413793
38 - 185 	 T/2:  0.43894557823129254
38 - 187 	 T/2:  0.4388926174496645
38 - 189 	 T/2:  0.4388741721854305
38 - 191 	 T/2:  0.4390522875816994
38 - 193 	 T/2:  0.4386774193548387
38 - 195 	 T/2:  0.4389171974522293
38 - 197 	 T/2:  0.43889937106918236
38 - 199 	 T/2:  0.43888198757763974
38 - 201 	 T/2:  0.4388650306748466
38 - 203 	 T/2:  0.4388787878787878
38 - 205 	 T/2:  0.4388922155688622
38 - 207 	 T/2:  0.4387869822485207
38 - 209 	 T/2:  0.43880116959064325
38 - 211 	 T/2:  0.43890173410404626
38 - 213 	 T/2:  0.43885714285714295
38 - 215 	 T/2:  0.43889830508474575
38 - 217 	 T/2:  0.4388826815642458
38 - 219 	 T/2:  0.4388950276243094
38 - 221 	 T/2:  0.4387704918032786
38 - 223 	 T/2:  0.43881081081081086
38 - 225 	 T/2:  0.43885026737967914
38 - 227 	 T/2:  0.438915343915344
39 - 40 	 T/2:  0.4450000000000003
39 - 42 	 T/2:  0.4400000000000001
39 - 44 	 T/2:  0.43999999999999984
39 - 46 	 T/2:  0.4399999999999998
39 - 48 	 T/2:  0.4400000000000001
39 - 50 	 T/2:  0.43954545454545463
39 - 52 	 T/2:  0.4392307692307693
39 - 54 	 T/2:  0.4393333333333333
39 - 56 	 T/2:  0.4394117647058823
39 - 58 	 T/2:  0.43921052631578944
39 - 60 	 T/2:  0.439047619047619
39 - 62 	 T/2:  0.4391304347826086
39 - 64 	 T/2:  0.43939999999999996
39 - 66 	 T/2:  0.43944444444444436
39 - 68 	 T/2:  0.4394827586206897
39 - 70 	 T/2:  0.43919354838709673
39 - 72 	 T/2:  0.4393939393939394
39 - 74 	 T/2:  0.43928571428571417
39 - 76 	 T/2:  0.4391891891891891
39 - 78 	 T/2:  0.439102564102564
39 - 80 	 T/2:  0.43902439024390233
39 - 82 	 T/2:  0.43930232558139526
39 - 84 	 T/2:  0.4393333333333333
39 - 86 	 T/2:  0.4390425531914894
39 - 88 	 T/2:  0.43928571428571433
39 - 90 	 T/2:  0.4390196078431372
39 - 92 	 T/2:  0.4392452830188679
39 - 94 	 T/2:  0.4391818181818181
39 - 96 	 T/2:  0.4390350877192983
39 - 98 	 T/2:  0.4390677966101694
39 - 100 	 T/2:  0.4392622950819672
39 - 102 	 T/2:  0.43920634920634916
39 - 104 	 T/2:  0.4391538461538461
39 - 106 	 T/2:  0.43917910447761194
39 - 108 	 T/2:  0.43905797101449273
39 - 110 	 T/2:  0.4391549295774647
39 - 112 	 T/2:  0.4390410958904109
39 - 114 	 T/2:  0.4391333333333334
39 - 116 	 T/2:  0.43902597402597393
39 - 118 	 T/2:  0.43917721518987335
39 - 120 	 T/2:  0.43907407407407406
39 - 122 	 T/2:  0.43909638554216857
39 - 124 	 T/2:  0.43905882352941167
39 - 126 	 T/2:  0.43908045977011495
39 - 128 	 T/2:  0.4389325842696629
39 - 130 	 T/2:  0.43901098901098906
39 - 132 	 T/2:  0.4390860215053763
39 - 134 	 T/2:  0.4391052631578948
39 - 136 	 T/2:  0.43907216494845364
39 - 138 	 T/2:  0.4389393939393939
39 - 140 	 T/2:  0.43900990099009907
39 - 142 	 T/2:  0.4390776699029126
39 - 144 	 T/2:  0.438952380952381
39 - 146 	 T/2:  0.439018691588785
39 - 148 	 T/2:  0.43903669724770633
39 - 150 	 T/2:  0.43905405405405407
39 - 152 	 T/2:  0.43898230088495566
39 - 154 	 T/2:  0.43904347826086954
39 - 156 	 T/2:  0.438974358974359
39 - 158 	 T/2:  0.43890756302521
39 - 160 	 T/2:  0.4389669421487603
39 - 162 	 T/2:  0.43890243902439025
39 - 164 	 T/2:  0.43892
39 - 166 	 T/2:  0.439015748031496
39 - 168 	 T/2:  0.43903100775193793
39 - 170 	 T/2:  0.4389312977099237
39 - 172 	 T/2:  0.4389473684210526
39 - 174 	 T/2:  0.4388888888888889
39 - 176 	 T/2:  0.43890510948905104
39 - 178 	 T/2:  0.4389568345323741
39 - 180 	 T/2:  0.43897163120567373
39 - 182 	 T/2:  0.4388811188811188
39 - 184 	 T/2:  0.4389655172413793
39 - 186 	 T/2:  0.4389795918367347
39 - 188 	 T/2:  0.4388590604026846
39 - 190 	 T/2:  0.4389072847682119
39 - 192 	 T/2:  0.43885620915032675
39 - 194 	 T/2:  0.4389354838709677
39 - 196 	 T/2:  0.43885350318471333
39 - 198 	 T/2:  0.43889937106918236
39 - 200 	 T/2:  0.43888198757763974
39 - 202 	 T/2:  0.43889570552147233
39 - 204 	 T/2:  0.4388484848484848
39 - 206 	 T/2:  0.43892215568862275
39 - 208 	 T/2:  0.4388461538461538
39 - 210 	 T/2:  0.4389181286549707
39 - 212 	 T/2:  0.4389306358381503
39 - 214 	 T/2:  0.43882857142857146
39 - 216 	 T/2:  0.4388700564971751
39 - 218 	 T/2:  0.4389385474860335
39 - 220 	 T/2:  0.43886740331491714
39 - 222 	 T/2:  0.43879781420765024
39 - 224 	 T/2:  0.43886486486486487
39 - 226 	 T/2:  0.43887700534759355
39 - 228 	 T/2:  0.4388095238095238
40 - 41 	 T/2:  0.4349999999999987
40 - 43 	 T/2:  0.4349999999999999
40 - 45 	 T/2:  0.43900000000000006
40 - 47 	 T/2:  0.4385714285714286
40 - 49 	 T/2:  0.43944444444444425
40 - 51 	 T/2:  0.4390909090909089
40 - 53 	 T/2:  0.4388461538461537
40 - 55 	 T/2:  0.43900000000000006
40 - 57 	 T/2:  0.4385294117647058
40 - 59 	 T/2:  0.43921052631578944
40 - 61 	 T/2:  0.439047619047619
40 - 63 	 T/2:  0.4391304347826086
40 - 65 	 T/2:  0.4389999999999999
40 - 67 	 T/2:  0.4390740740740741
40 - 69 	 T/2:  0.43879310344827577
40 - 71 	 T/2:  0.4390322580645161
40 - 73 	 T/2:  0.43924242424242427
40 - 75 	 T/2:  0.43899999999999995
40 - 77 	 T/2:  0.43905405405405407
40 - 79 	 T/2:  0.439102564102564
40 - 81 	 T/2:  0.43914634146341464
40 - 83 	 T/2:  0.43906976744186044
40 - 85 	 T/2:  0.43988888888888883
40 - 87 	 T/2:  0.4391489361702127
40 - 89 	 T/2:  0.43887755102040815
40 - 91 	 T/2:  0.4390196078431372
40 - 93 	 T/2:  0.4380188679245283
40 - 95 	 T/2:  0.43890909090909086
40 - 97 	 T/2:  0.4390350877192983
40 - 99 	 T/2:  0.43898305084745765
40 - 101 	 T/2:  0.4384426229508197
40 - 103 	 T/2:  0.4393650793650793
40 - 105 	 T/2:  0.43907692307692314
40 - 107 	 T/2:  0.43910447761194027
40 - 109 	 T/2:  0.43862318840579706
40 - 111 	 T/2:  0.43908450704225355
40 - 113 	 T/2:  0.43897260273972605
40 - 115 	 T/2:  0.43906666666666655
40 - 117 	 T/2:  0.4383766233766233
40 - 119 	 T/2:  0.4386075949367089
40 - 121 	 T/2:  0.43919753086419755
40 - 123 	 T/2:  0.43903614457831325
40 - 125 	 T/2:  0.43847058823529406
40 - 127 	 T/2:  0.4389655172413793
40 - 129 	 T/2:  0.4385393258426966
40 - 131 	 T/2:  0.43901098901098906
40 - 133 	 T/2:  0.4387096774193548
40 - 135 	 T/2:  0.43884210526315787
40 - 137 	 T/2:  0.43896907216494846
40 - 139 	 T/2:  0.43898989898989893
40 - 141 	 T/2:  0.4381188118811881
40 - 143 	 T/2:  0.4388834951456311
40 - 145 	 T/2:  0.439
40 - 147 	 T/2:  0.4381308411214954
40 - 149 	 T/2:  0.43816513761467896
40 - 151 	 T/2:  0.43896396396396403
40 - 153 	 T/2:  0.4388495575221239
40 - 155 	 T/2:  0.43839130434782614
40 - 157 	 T/2:  0.4383760683760684
40 - 159 	 T/2:  0.4389495798319328
40 - 161 	 T/2:  0.4389669421487604
40 - 163 	 T/2:  0.4389430894308944
40 - 165 	 T/2:  0.4389200000000001
40 - 167 	 T/2:  0.4389763779527559
40 - 169 	 T/2:  0.4389147286821706
40 - 171 	 T/2:  0.4388167938931298
40 - 173 	 T/2:  0.4389473684210527
40 - 175 	 T/2:  0.4388888888888889
40 - 177 	 T/2:  0.43890510948905115
40 - 179 	 T/2:  0.43884892086330934
40 - 181 	 T/2:  0.438936170212766
40 - 183 	 T/2:  0.43891608391608394
40 - 185 	 T/2:  0.43889655172413794
40 - 187 	 T/2:  0.438843537414966
40 - 189 	 T/2:  0.43882550335570475
40 - 191 	 T/2:  0.4390066225165563
40 - 193 	 T/2:  0.43862745098039213
40 - 195 	 T/2:  0.4388709677419355
40 - 197 	 T/2:  0.4388535031847134
40 - 199 	 T/2:  0.4388364779874214
40 - 201 	 T/2:  0.4388198757763975
40 - 203 	 T/2:  0.4388343558282209
40 - 205 	 T/2:  0.4388484848484848
40 - 207 	 T/2:  0.43874251497005984
40 - 209 	 T/2:  0.4387573964497042
40 - 211 	 T/2:  0.438859649122807
40 - 213 	 T/2:  0.4388150289017341
40 - 215 	 T/2:  0.43885714285714283
40 - 217 	 T/2:  0.43884180790960453
40 - 219 	 T/2:  0.438854748603352
40 - 221 	 T/2:  0.4387292817679558
40 - 223 	 T/2:  0.4387704918032787
40 - 225 	 T/2:  0.43881081081081086
40 - 227 	 T/2:  0.4388770053475936
41 - 42 	 T/2:  0.4400000000000013
41 - 44 	 T/2:  0.4400000000000001
41 - 46 	 T/2:  0.43999999999999984
41 - 48 	 T/2:  0.4400000000000003
41 - 50 	 T/2:  0.43944444444444464
41 - 52 	 T/2:  0.43909090909090925
41 - 54 	 T/2:  0.4392307692307693
41 - 56 	 T/2:  0.4393333333333333
41 - 58 	 T/2:  0.4391176470588235
41 - 60 	 T/2:  0.43894736842105264
41 - 62 	 T/2:  0.439047619047619
41 - 64 	 T/2:  0.43934782608695655
41 - 66 	 T/2:  0.43939999999999996
41 - 68 	 T/2:  0.4394444444444445
41 - 70 	 T/2:  0.43913793103448273
41 - 72 	 T/2:  0.43935483870967745
41 - 74 	 T/2:  0.43924242424242416
41 - 76 	 T/2:  0.43914285714285706
41 - 78 	 T/2:  0.439054054054054
41 - 80 	 T/2:  0.43897435897435894
41 - 82 	 T/2:  0.4392682926829268
41 - 84 	 T/2:  0.43930232558139537
41 - 86 	 T/2:  0.43900000000000006
41 - 88 	 T/2:  0.43925531914893623
41 - 90 	 T/2:  0.43897959183673463
41 - 92 	 T/2:  0.4392156862745098
41 - 94 	 T/2:  0.4391509433962264
41 - 96 	 T/2:  0.43900000000000006
41 - 98 	 T/2:  0.4390350877192982
41 - 100 	 T/2:  0.4392372881355932
41 - 102 	 T/2:  0.43918032786885247
41 - 104 	 T/2:  0.4391269841269841
41 - 106 	 T/2:  0.4391538461538462
41 - 108 	 T/2:  0.43902985074626866
41 - 110 	 T/2:  0.43913043478260866
41 - 112 	 T/2:  0.43901408450704227
41 - 114 	 T/2:  0.43910958904109587
41 - 116 	 T/2:  0.43899999999999995
41 - 118 	 T/2:  0.43915584415584413
41 - 120 	 T/2:  0.43905063291139246
41 - 122 	 T/2:  0.43907407407407406
41 - 124 	 T/2:  0.43903614457831325
41 - 126 	 T/2:  0.4390588235294118
41 - 128 	 T/2:  0.4389080459770115
41 - 130 	 T/2:  0.4389887640449438
41 - 132 	 T/2:  0.439065934065934
41 - 134 	 T/2:  0.43908602150537634
41 - 136 	 T/2:  0.43905263157894736
41 - 138 	 T/2:  0.4389175257731959
41 - 140 	 T/2:  0.438989898989899
41 - 142 	 T/2:  0.43905940594059406
41 - 144 	 T/2:  0.43893203883495147
41 - 146 	 T/2:  0.439
41 - 148 	 T/2:  0.439018691588785
41 - 150 	 T/2:  0.43903669724770644
41 - 152 	 T/2:  0.4389639639639639
41 - 154 	 T/2:  0.43902654867256635
41 - 156 	 T/2:  0.43895652173913047
41 - 158 	 T/2:  0.43888888888888883
41 - 160 	 T/2:  0.4389495798319328
41 - 162 	 T/2:  0.4388842975206612
41 - 164 	 T/2:  0.43890243902439025
41 - 166 	 T/2:  0.439
41 - 168 	 T/2:  0.439015748031496
41 - 170 	 T/2:  0.4389147286821706
41 - 172 	 T/2:  0.4389312977099237
41 - 174 	 T/2:  0.43887218045112786
41 - 176 	 T/2:  0.4388888888888889
41 - 178 	 T/2:  0.4389416058394161
41 - 180 	 T/2:  0.4389568345323741
41 - 182 	 T/2:  0.43886524822695033
41 - 184 	 T/2:  0.4389510489510489
41 - 186 	 T/2:  0.43896551724137933
41 - 188 	 T/2:  0.438843537414966
41 - 190 	 T/2:  0.4388926174496644
41 - 192 	 T/2:  0.438841059602649
41 - 194 	 T/2:  0.43892156862745096
41 - 196 	 T/2:  0.43883870967741934
41 - 198 	 T/2:  0.43888535031847137
41 - 200 	 T/2:  0.43886792452830187
41 - 202 	 T/2:  0.43888198757763974
41 - 204 	 T/2:  0.4388343558282209
41 - 206 	 T/2:  0.4389090909090909
41 - 208 	 T/2:  0.4388323353293413
41 - 210 	 T/2:  0.43890532544378696
41 - 212 	 T/2:  0.4389181286549708
41 - 214 	 T/2:  0.4388150289017341
41 - 216 	 T/2:  0.43885714285714283
41 - 218 	 T/2:  0.43892655367231637
41 - 220 	 T/2:  0.438854748603352
41 - 222 	 T/2:  0.43878453038674037
41 - 224 	 T/2:  0.43885245901639347
41 - 226 	 T/2:  0.43886486486486487
41 - 228 	 T/2:  0.4387967914438503
42 - 43 	 T/2:  0.4299999999999997
42 - 45 	 T/2:  0.4400000000000001
42 - 47 	 T/2:  0.43900000000000006
42 - 49 	 T/2:  0.4399999999999998
42 - 51 	 T/2:  0.43944444444444425
42 - 53 	 T/2:  0.4390909090909089
42 - 55 	 T/2:  0.4392307692307693
42 - 57 	 T/2:  0.43866666666666654
42 - 59 	 T/2:  0.4394117647058823
42 - 61 	 T/2:  0.43921052631578944
42 - 63 	 T/2:  0.43928571428571417
42 - 65 	 T/2:  0.4391304347826086
42 - 67 	 T/2:  0.43920000000000003
42 - 69 	 T/2:  0.43888888888888883
42 - 71 	 T/2:  0.43913793103448273
42 - 73 	 T/2:  0.43935483870967745
42 - 75 	 T/2:  0.43909090909090903
42 - 77 	 T/2:  0.43914285714285717
42 - 79 	 T/2:  0.4391891891891891
42 - 81 	 T/2:  0.4392307692307692
42 - 83 	 T/2:  0.43914634146341464
42 - 85 	 T/2:  0.43999999999999995
42 - 87 	 T/2:  0.4392222222222222
42 - 89 	 T/2:  0.43893617021276593
42 - 91 	 T/2:  0.43908163265306116
42 - 93 	 T/2:  0.4380392156862745
42 - 95 	 T/2:  0.43896226415094336
42 - 97 	 T/2:  0.43909090909090914
42 - 99 	 T/2:  0.4390350877192983
42 - 101 	 T/2:  0.43847457627118647
42 - 103 	 T/2:  0.43942622950819665
42 - 105 	 T/2:  0.43912698412698414
42 - 107 	 T/2:  0.4391538461538461
42 - 109 	 T/2:  0.43865671641791043
42 - 111 	 T/2:  0.4391304347826087
42 - 113 	 T/2:  0.4390140845070422
42 - 115 	 T/2:  0.4391095890410958
42 - 117 	 T/2:  0.43839999999999996
42 - 119 	 T/2:  0.4386363636363637
42 - 121 	 T/2:  0.43924050632911393
42 - 123 	 T/2:  0.43907407407407406
42 - 125 	 T/2:  0.4384939759036144
42 - 127 	 T/2:  0.43899999999999995
42 - 129 	 T/2:  0.4385632183908046
42 - 131 	 T/2:  0.43904494382022474
42 - 133 	 T/2:  0.43873626373626373
42 - 135 	 T/2:  0.43887096774193546
42 - 137 	 T/2:  0.439
42 - 139 	 T/2:  0.439020618556701
42 - 141 	 T/2:  0.43813131313131315
42 - 143 	 T/2:  0.4389108910891089
42 - 145 	 T/2:  0.43902912621359225
42 - 147 	 T/2:  0.4381428571428572
42 - 149 	 T/2:  0.438177570093458
42 - 151 	 T/2:  0.43899082568807346
42 - 153 	 T/2:  0.4388738738738739
42 - 155 	 T/2:  0.43840707964601777
42 - 157 	 T/2:  0.43839130434782614
42 - 159 	 T/2:  0.438974358974359
42 - 161 	 T/2:  0.43899159663865556
42 - 163 	 T/2:  0.4389669421487604
42 - 165 	 T/2:  0.4389430894308944
42 - 167 	 T/2:  0.439
42 - 169 	 T/2:  0.4389370078740158
42 - 171 	 T/2:  0.43883720930232556
42 - 173 	 T/2:  0.43896946564885503
42 - 175 	 T/2:  0.43890977443609025
42 - 177 	 T/2:  0.438925925925926
42 - 179 	 T/2:  0.43886861313868614
42 - 181 	 T/2:  0.4389568345323741
42 - 183 	 T/2:  0.438936170212766
42 - 185 	 T/2:  0.43891608391608394
42 - 187 	 T/2:  0.43886206896551727
42 - 189 	 T/2:  0.438843537414966
42 - 191 	 T/2:  0.43902684563758393
42 - 193 	 T/2:  0.43864238410596024
42 - 195 	 T/2:  0.43888888888888894
42 - 197 	 T/2:  0.4388709677419355
42 - 199 	 T/2:  0.4388535031847134
42 - 201 	 T/2:  0.4388364779874214
42 - 203 	 T/2:  0.43885093167701866
42 - 205 	 T/2:  0.4388650306748466
42 - 207 	 T/2:  0.43875757575757574
42 - 209 	 T/2:  0.4387724550898204
42 - 211 	 T/2:  0.4388757396449704
42 - 213 	 T/2:  0.4388304093567252
42 - 215 	 T/2:  0.4388728323699422
42 - 217 	 T/2:  0.43885714285714283
42 - 219 	 T/2:  0.4388700564971752
42 - 221 	 T/2:  0.4387430167597765
42 - 223 	 T/2:  0.43878453038674037
42 - 225 	 T/2:  0.4388251366120219
42 - 227 	 T/2:  0.4388918918918919
43 - 44 	 T/2:  0.4499999999999993
43 - 46 	 T/2:  0.44333333333333275
43 - 48 	 T/2:  0.44200000000000017
43 - 50 	 T/2:  0.44071428571428584
43 - 52 	 T/2:  0.4400000000000001
43 - 54 	 T/2:  0.44
43 - 56 	 T/2:  0.4399999999999999
43 - 58 	 T/2:  0.4396666666666666
43 - 60 	 T/2:  0.4394117647058823
43 - 62 	 T/2:  0.4394736842105262
43 - 64 	 T/2:  0.43976190476190474
43 - 66 	 T/2:  0.4397826086956521
43 - 68 	 T/2:  0.4398
43 - 70 	 T/2:  0.43944444444444436
43 - 72 	 T/2:  0.4396551724137931
43 - 74 	 T/2:  0.43951612903225795
43 - 76 	 T/2:  0.4393939393939393
43 - 78 	 T/2:  0.43928571428571417
43 - 80 	 T/2:  0.4391891891891891
43 - 82 	 T/2:  0.4394871794871794
43 - 84 	 T/2:  0.4395121951219512
43 - 86 	 T/2:  0.43918604651162796
43 - 88 	 T/2:  0.43944444444444447
43 - 90 	 T/2:  0.4391489361702127
43 - 92 	 T/2:  0.43938775510204076
43 - 94 	 T/2:  0.43931372549019604
43 - 96 	 T/2:  0.43915094339622646
43 - 98 	 T/2:  0.4391818181818181
43 - 100 	 T/2:  0.43938596491228066
43 - 102 	 T/2:  0.43932203389830504
43 - 104 	 T/2:  0.4392622950819672
43 - 106 	 T/2:  0.4392857142857143
43 - 108 	 T/2:  0.4391538461538461
43 - 110 	 T/2:  0.43925373134328355
43 - 112 	 T/2:  0.4391304347826087
43 - 114 	 T/2:  0.43922535211267605
43 - 116 	 T/2:  0.4391095890410958
43 - 118 	 T/2:  0.4392666666666666
43 - 120 	 T/2:  0.43915584415584413
43 - 122 	 T/2:  0.43917721518987335
43 - 124 	 T/2:  0.4391358024691357
43 - 126 	 T/2:  0.4391566265060241
43 - 128 	 T/2:  0.43899999999999995
43 - 130 	 T/2:  0.43908045977011495
43 - 132 	 T/2:  0.43915730337078646
43 - 134 	 T/2:  0.43917582417582424
43 - 136 	 T/2:  0.4391397849462366
43 - 138 	 T/2:  0.439
43 - 140 	 T/2:  0.43907216494845364
43 - 142 	 T/2:  0.4391414141414141
43 - 144 	 T/2:  0.43900990099009907
43 - 146 	 T/2:  0.4390776699029126
43 - 148 	 T/2:  0.439095238095238
43 - 150 	 T/2:  0.43911214953271027
43 - 152 	 T/2:  0.43903669724770633
43 - 154 	 T/2:  0.43909909909909906
43 - 156 	 T/2:  0.43902654867256635
43 - 158 	 T/2:  0.43895652173913036
43 - 160 	 T/2:  0.439017094017094
43 - 162 	 T/2:  0.4389495798319328
43 - 164 	 T/2:  0.4389669421487603
43 - 166 	 T/2:  0.43906504065040647
43 - 168 	 T/2:  0.4390799999999999
43 - 170 	 T/2:  0.4389763779527559
43 - 172 	 T/2:  0.4389922480620155
43 - 174 	 T/2:  0.4389312977099237
43 - 176 	 T/2:  0.4389473684210526
