Configuration 2:  

(using maxima)

1 - 2 	 T:  0.8
18 - 59 	 T/2:  0.40219512195121954
18 - 61 	 T/2:  0.4020930232558139
18 - 63 	 T/2:  0.4020000000000001
18 - 65 	 T/2:  0.40212765957446805
18 - 67 	 T/2:  0.40204081632653066
18 - 69 	 T/2:  0.402156862745098
18 - 71 	 T/2:  0.40207547169811325
18 - 73 	 T/2:  0.40218181818181814
18 - 75 	 T/2:  0.40210526315789474
18 - 77 	 T/2:  0.40203389830508474
18 - 79 	 T/2:  0.40196721311475414
18 - 81 	 T/2:  0.40190476190476193
18 - 83 	 T/2:  0.4019999999999999
18 - 85 	 T/2:  0.40194029850746266
18 - 87 	 T/2:  0.4020289855072463
18 - 89 	 T/2:  0.4019718309859155
18 - 91 	 T/2:  0.4017808219178082
18 - 93 	 T/2:  0.40199999999999997
18 - 95 	 T/2:  0.4019480519480519
18 - 97 	 T/2:  0.40189873417721517
18 - 99 	 T/2:  0.4018518518518518
18 - 101 	 T/2:  0.4019277108433735
18 - 103 	 T/2:  0.4018823529411764
18 - 105 	 T/2:  0.4025287356321839
19 - 20 	 T/2:  0.40000000000000036
19 - 22 	 T/2:  0.39999999999999974
19 - 24 	 T/2:  0.40199999999999997
19 - 26 	 T/2:  0.4028571428571429
19 - 28 	 T/2:  0.40222222222222215
19 - 30 	 T/2:  0.4018181818181818
19 - 32 	 T/2:  0.40153846153846157
19 - 34 	 T/2:  0.4013333333333333
19 - 36 	 T/2:  0.40176470588235297
19 - 38 	 T/2:  0.40210526315789474
19 - 40 	 T/2:  0.4019047619047619
19 - 42 	 T/2:  0.40217391304347816
19 - 44 	 T/2:  0.4016
19 - 46 	 T/2:  0.40185185185185185
19 - 48 	 T/2:  0.4020689655172413
19 - 50 	 T/2:  0.4019354838709677
19 - 52 	 T/2:  0.40212121212121216
19 - 54 	 T/2:  0.40199999999999997
19 - 56 	 T/2:  0.4018918918918919
19 - 58 	 T/2:  0.4017948717948718
19 - 60 	 T/2:  0.40195121951219503
19 - 62 	 T/2:  0.4018604651162791
19 - 64 	 T/2:  0.40177777777777773
19 - 66 	 T/2:  0.40191489361702126
19 - 68 	 T/2:  0.4018367346938775
19 - 70 	 T/2:  0.40176470588235297
19 - 72 	 T/2:  0.40188679245283015
19 - 74 	 T/2:  0.40181818181818185
19 - 76 	 T/2:  0.40192982456140347
19 - 78 	 T/2:  0.40203389830508474
19 - 80 	 T/2:  0.40180327868852456
19 - 82 	 T/2:  0.40190476190476193
19 - 84 	 T/2:  0.4018461538461539
19 - 86 	 T/2:  0.40194029850746266
19 - 88 	 T/2:  0.40188405797101456
19 - 90 	 T/2:  0.401830985915493
19 - 92 	 T/2:  0.4017808219178082
19 - 94 	 T/2:  0.40186666666666665
19 - 96 	 T/2:  0.4018181818181819
19 - 98 	 T/2:  0.4017721518987342
19 - 100 	 T/2:  0.40172839506172836
19 - 102 	 T/2:  0.40168674698795187
19 - 104 	 T/2:  0.4017647058823529
19 - 106 	 T/2:  0.4017241379310345
20 - 21 	 T/2:  0.41000000000000014
20 - 23 	 T/2:  0.39999999999999974
20 - 25 	 T/2:  0.40199999999999997
20 - 27 	 T/2:  0.40142857142857125
20 - 29 	 T/2:  0.40222222222222215
20 - 31 	 T/2:  0.4018181818181818
20 - 33 	 T/2:  0.40230769230769237
20 - 35 	 T/2:  0.40199999999999997
20 - 37 	 T/2:  0.4023529411764706
20 - 39 	 T/2:  0.401578947368421
20 - 41 	 T/2:  0.40238095238095234
20 - 43 	 T/2:  0.40217391304347827
20 - 45 	 T/2:  0.402
20 - 47 	 T/2:  0.4018518518518518
20 - 49 	 T/2:  0.40206896551724136
20 - 51 	 T/2:  0.4019354838709678
20 - 53 	 T/2:  0.4021212121212121
20 - 55 	 T/2:  0.4017142857142857
20 - 57 	 T/2:  0.40216216216216216
20 - 59 	 T/2:  0.40205128205128204
20 - 61 	 T/2:  0.40195121951219515
20 - 63 	 T/2:  0.4018604651162791
20 - 65 	 T/2:  0.402
20 - 67 	 T/2:  0.40191489361702126
20 - 69 	 T/2:  0.4020408163265306
20 - 71 	 T/2:  0.4019607843137255
20 - 73 	 T/2:  0.4020754716981132
20 - 75 	 T/2:  0.40199999999999997
20 - 77 	 T/2:  0.4019298245614035
20 - 79 	 T/2:  0.401864406779661
20 - 81 	 T/2:  0.4018032786885246
20 - 83 	 T/2:  0.4019047619047619
20 - 85 	 T/2:  0.40184615384615385
20 - 87 	 T/2:  0.40194029850746266
20 - 89 	 T/2:  0.4018840579710145
20 - 91 	 T/2:  0.40169014084507043
20 - 93 	 T/2:  0.4019178082191781
20 - 95 	 T/2:  0.40186666666666665
20 - 97 	 T/2:  0.40181818181818185
20 - 99 	 T/2:  0.40177215189873416
20 - 101 	 T/2:  0.4018518518518518
20 - 103 	 T/2:  0.40180722891566256
20 - 105 	 T/2:  0.402470588235294
21 - 22 	 T/2:  0.3899999999999988
21 - 24 	 T/2:  0.39999999999999974
21 - 26 	 T/2:  0.40199999999999997
21 - 28 	 T/2:  0.40142857142857125
21 - 30 	 T/2:  0.40111111111111103
21 - 32 	 T/2:  0.40090909090909094
21 - 34 	 T/2:  0.4007692307692307
21 - 36 	 T/2:  0.4013333333333333
21 - 38 	 T/2:  0.40176470588235297
21 - 40 	 T/2:  0.401578947368421
21 - 42 	 T/2:  0.4019047619047618
21 - 44 	 T/2:  0.401304347826087
21 - 46 	 T/2:  0.40159999999999996
21 - 48 	 T/2:  0.4018518518518518
21 - 50 	 T/2:  0.40172413793103445
21 - 52 	 T/2:  0.4019354838709678
21 - 54 	 T/2:  0.40181818181818174
21 - 56 	 T/2:  0.4017142857142857
21 - 58 	 T/2:  0.4016216216216216
21 - 60 	 T/2:  0.4017948717948717
21 - 62 	 T/2:  0.4017073170731707
21 - 64 	 T/2:  0.40162790697674416
21 - 66 	 T/2:  0.40177777777777773
21 - 68 	 T/2:  0.40170212765957447
21 - 70 	 T/2:  0.4016326530612245
21 - 72 	 T/2:  0.4017647058823529
21 - 74 	 T/2:  0.40169811320754717
21 - 76 	 T/2:  0.4018181818181818
21 - 78 	 T/2:  0.4019298245614035
21 - 80 	 T/2:  0.4016949152542373
21 - 82 	 T/2:  0.40180327868852456
21 - 84 	 T/2:  0.4017460317460318
21 - 86 	 T/2:  0.4018461538461538
21 - 88 	 T/2:  0.40179104477611943
21 - 90 	 T/2:  0.4017391304347826
21 - 92 	 T/2:  0.4016901408450704
21 - 94 	 T/2:  0.4017808219178082
21 - 96 	 T/2:  0.4017333333333334
21 - 98 	 T/2:  0.4016883116883117
21 - 100 	 T/2:  0.4016455696202531
21 - 102 	 T/2:  0.4016049382716049
21 - 104 	 T/2:  0.40168674698795176
21 - 106 	 T/2:  0.4016470588235294
22 - 23 	 T/2:  0.40000000000000036
22 - 25 	 T/2:  0.4033333333333336
22 - 27 	 T/2:  0.40199999999999997
22 - 29 	 T/2:  0.4028571428571429
22 - 31 	 T/2:  0.4022222222222223
22 - 33 	 T/2:  0.4027272727272729
22 - 35 	 T/2:  0.40230769230769237
22 - 37 	 T/2:  0.40266666666666673
22 - 39 	 T/2:  0.40176470588235297
22 - 41 	 T/2:  0.40263157894736845
22 - 43 	 T/2:  0.40238095238095245
22 - 45 	 T/2:  0.4021739130434783
22 - 47 	 T/2:  0.40199999999999997
22 - 49 	 T/2:  0.40222222222222226
22 - 51 	 T/2:  0.4020689655172415
22 - 53 	 T/2:  0.40225806451612905
22 - 55 	 T/2:  0.4018181818181818
22 - 57 	 T/2:  0.4022857142857143
22 - 59 	 T/2:  0.40216216216216216
22 - 61 	 T/2:  0.4020512820512821
22 - 63 	 T/2:  0.4019512195121952
22 - 65 	 T/2:  0.4020930232558139
22 - 67 	 T/2:  0.4020000000000001
22 - 69 	 T/2:  0.40212765957446805
22 - 71 	 T/2:  0.40204081632653066
22 - 73 	 T/2:  0.402156862745098
22 - 75 	 T/2:  0.40207547169811325
22 - 77 	 T/2:  0.40199999999999997
22 - 79 	 T/2:  0.4019298245614036
22 - 81 	 T/2:  0.401864406779661
22 - 83 	 T/2:  0.40196721311475403
22 - 85 	 T/2:  0.40190476190476193
22 - 87 	 T/2:  0.4019999999999999
22 - 89 	 T/2:  0.40194029850746266
22 - 91 	 T/2:  0.4017391304347826
22 - 93 	 T/2:  0.4019718309859155
22 - 95 	 T/2:  0.40191780821917805
22 - 97 	 T/2:  0.40186666666666665
22 - 99 	 T/2:  0.4018181818181818
22 - 101 	 T/2:  0.40189873417721517
22 - 103 	 T/2:  0.4018518518518518
22 - 105 	 T/2:  0.40253012048192766
23 - 24 	 T/2:  0.41000000000000014
23 - 26 	 T/2:  0.4066666666666669
23 - 28 	 T/2:  0.4039999999999999
23 - 30 	 T/2:  0.4028571428571429
23 - 32 	 T/2:  0.4022222222222223
23 - 34 	 T/2:  0.4018181818181818
23 - 36 	 T/2:  0.40230769230769237
23 - 38 	 T/2:  0.40266666666666673
23 - 40 	 T/2:  0.4023529411764706
23 - 42 	 T/2:  0.40263157894736834
23 - 44 	 T/2:  0.401904761904762
23 - 46 	 T/2:  0.40217391304347827
23 - 48 	 T/2:  0.4023999999999999
23 - 50 	 T/2:  0.4022222222222222
23 - 52 	 T/2:  0.4024137931034483
23 - 54 	 T/2:  0.402258064516129
23 - 56 	 T/2:  0.4021212121212121
23 - 58 	 T/2:  0.402
23 - 60 	 T/2:  0.40216216216216216
23 - 62 	 T/2:  0.40205128205128204
23 - 64 	 T/2:  0.40195121951219515
23 - 66 	 T/2:  0.4020930232558139
23 - 68 	 T/2:  0.402
23 - 70 	 T/2:  0.40191489361702126
23 - 72 	 T/2:  0.4020408163265306
23 - 74 	 T/2:  0.4019607843137255
23 - 76 	 T/2:  0.4020754716981132
23 - 78 	 T/2:  0.4021818181818182
23 - 80 	 T/2:  0.4019298245614035
23 - 82 	 T/2:  0.40203389830508474
23 - 84 	 T/2:  0.40196721311475414
23 - 86 	 T/2:  0.402063492063492
23 - 88 	 T/2:  0.402
23 - 90 	 T/2:  0.40194029850746266
23 - 92 	 T/2:  0.40188405797101445
23 - 94 	 T/2:  0.4019718309859155
23 - 96 	 T/2:  0.4019178082191781
23 - 98 	 T/2:  0.40186666666666665
23 - 100 	 T/2:  0.4018181818181818
23 - 102 	 T/2:  0.4017721518987342
23 - 104 	 T/2:  0.4018518518518518
23 - 106 	 T/2:  0.4018072289156627
24 - 25 	 T/2:  0.40000000000000036
24 - 27 	 T/2:  0.39999999999999974
24 - 29 	 T/2:  0.40199999999999997
24 - 31 	 T/2:  0.4014285714285715
24 - 33 	 T/2:  0.4022222222222223
24 - 35 	 T/2:  0.4018181818181818
24 - 37 	 T/2:  0.40230769230769237
24 - 39 	 T/2:  0.4013333333333333
24 - 41 	 T/2:  0.4023529411764706
24 - 43 	 T/2:  0.40210526315789474
24 - 45 	 T/2:  0.401904761904762
24 - 47 	 T/2:  0.40173913043478254
24 - 49 	 T/2:  0.402
24 - 51 	 T/2:  0.4018518518518519
24 - 53 	 T/2:  0.40206896551724136
24 - 55 	 T/2:  0.40161290322580645
24 - 57 	 T/2:  0.4021212121212121
24 - 59 	 T/2:  0.402
24 - 61 	 T/2:  0.4018918918918919
24 - 63 	 T/2:  0.40179487179487183
24 - 65 	 T/2:  0.40195121951219515
24 - 67 	 T/2:  0.4018604651162791
24 - 69 	 T/2:  0.402
24 - 71 	 T/2:  0.40191489361702126
24 - 73 	 T/2:  0.4020408163265306
24 - 75 	 T/2:  0.4019607843137255
24 - 77 	 T/2:  0.4018867924528302
24 - 79 	 T/2:  0.40181818181818185
24 - 81 	 T/2:  0.4017543859649123
24 - 83 	 T/2:  0.40186440677966095
24 - 85 	 T/2:  0.4018032786885246
24 - 87 	 T/2:  0.4019047619047619
24 - 89 	 T/2:  0.40184615384615385
24 - 91 	 T/2:  0.4016417910447761
24 - 93 	 T/2:  0.4018840579710145
24 - 95 	 T/2:  0.40183098591549293
24 - 97 	 T/2:  0.40178082191780823
24 - 99 	 T/2:  0.40173333333333333
24 - 101 	 T/2:  0.40181818181818185
24 - 103 	 T/2:  0.40177215189873416
24 - 105 	 T/2:  0.40246913580246907
25 - 26 	 T/2:  0.41000000000000014
25 - 28 	 T/2:  0.40333333333333304
25 - 30 	 T/2:  0.40199999999999997
25 - 32 	 T/2:  0.4014285714285715
25 - 34 	 T/2:  0.40111111111111103
25 - 36 	 T/2:  0.4018181818181818
25 - 38 	 T/2:  0.40230769230769237
25 - 40 	 T/2:  0.40199999999999997
25 - 42 	 T/2:  0.40235294117647047
25 - 44 	 T/2:  0.4015789473684211
25 - 46 	 T/2:  0.4019047619047619
25 - 48 	 T/2:  0.40217391304347816
25 - 50 	 T/2:  0.40199999999999997
25 - 52 	 T/2:  0.40222222222222226
25 - 54 	 T/2:  0.4020689655172413
25 - 56 	 T/2:  0.4019354838709677
25 - 58 	 T/2:  0.4018181818181818
25 - 60 	 T/2:  0.40199999999999997
25 - 62 	 T/2:  0.4018918918918919
25 - 64 	 T/2:  0.4017948717948718
25 - 66 	 T/2:  0.40195121951219503
25 - 68 	 T/2:  0.4018604651162791
25 - 70 	 T/2:  0.40177777777777773
25 - 72 	 T/2:  0.40191489361702126
25 - 74 	 T/2:  0.4018367346938775
25 - 76 	 T/2:  0.4019607843137255
25 - 78 	 T/2:  0.40207547169811325
25 - 80 	 T/2:  0.40181818181818185
25 - 82 	 T/2:  0.40192982456140347
25 - 84 	 T/2:  0.401864406779661
25 - 86 	 T/2:  0.40196721311475403
25 - 88 	 T/2:  0.40190476190476193
25 - 90 	 T/2:  0.4018461538461538
25 - 92 	 T/2:  0.4017910447761193
25 - 94 	 T/2:  0.40188405797101445
25 - 96 	 T/2:  0.401830985915493
25 - 98 	 T/2:  0.4017808219178082
25 - 100 	 T/2:  0.4017333333333333
25 - 102 	 T/2:  0.4016883116883117
25 - 104 	 T/2:  0.4017721518987341
25 - 106 	 T/2:  0.40172839506172836
26 - 27 	 T/2:  0.3899999999999988
26 - 29 	 T/2:  0.39999999999999974
26 - 31 	 T/2:  0.4
26 - 33 	 T/2:  0.4014285714285715
26 - 35 	 T/2:  0.40111111111111103
26 - 37 	 T/2:  0.4018181818181818
26 - 39 	 T/2:  0.4007692307692307
26 - 41 	 T/2:  0.40199999999999997
26 - 43 	 T/2:  0.40176470588235297
26 - 45 	 T/2:  0.4015789473684211
26 - 47 	 T/2:  0.40142857142857136
26 - 49 	 T/2:  0.4017391304347826
26 - 51 	 T/2:  0.4016
26 - 53 	 T/2:  0.40185185185185185
26 - 55 	 T/2:  0.40137931034482754
26 - 57 	 T/2:  0.4019354838709677
26 - 59 	 T/2:  0.4018181818181818
26 - 61 	 T/2:  0.40171428571428575
26 - 63 	 T/2:  0.4016216216216216
26 - 65 	 T/2:  0.4017948717948718
26 - 67 	 T/2:  0.4017073170731707
26 - 69 	 T/2:  0.4018604651162791
26 - 71 	 T/2:  0.40177777777777773
26 - 73 	 T/2:  0.40191489361702126
26 - 75 	 T/2:  0.4018367346938775
26 - 77 	 T/2:  0.40176470588235297
26 - 79 	 T/2:  0.40169811320754717
26 - 81 	 T/2:  0.4016363636363637
26 - 83 	 T/2:  0.40175438596491225
26 - 85 	 T/2:  0.40169491525423734
26 - 87 	 T/2:  0.40180327868852456
26 - 89 	 T/2:  0.4017460317460318
26 - 91 	 T/2:  0.40153846153846157
26 - 93 	 T/2:  0.40179104477611943
26 - 95 	 T/2:  0.4017391304347826
26 - 97 	 T/2:  0.4016901408450705
26 - 99 	 T/2:  0.40164383561643835
26 - 101 	 T/2:  0.4017333333333334
26 - 103 	 T/2:  0.4016883116883117
26 - 105 	 T/2:  0.40240506329113923
27 - 28 	 T/2:  0.41000000000000014
27 - 30 	 T/2:  0.4033333333333336
27 - 32 	 T/2:  0.4020000000000003
27 - 34 	 T/2:  0.4014285714285715
27 - 36 	 T/2:  0.4022222222222223
27 - 38 	 T/2:  0.4027272727272729
27 - 40 	 T/2:  0.40230769230769237
27 - 42 	 T/2:  0.4026666666666666
27 - 44 	 T/2:  0.401764705882353
27 - 46 	 T/2:  0.40210526315789474
27 - 48 	 T/2:  0.40238095238095234
27 - 50 	 T/2:  0.40217391304347827
27 - 52 	 T/2:  0.4024000000000001
27 - 54 	 T/2:  0.4022222222222222
27 - 56 	 T/2:  0.40206896551724136
27 - 58 	 T/2:  0.4019354838709678
27 - 60 	 T/2:  0.4021212121212121
27 - 62 	 T/2:  0.402
27 - 64 	 T/2:  0.4018918918918919
27 - 66 	 T/2:  0.40205128205128204
27 - 68 	 T/2:  0.40195121951219515
27 - 70 	 T/2:  0.4018604651162791
27 - 72 	 T/2:  0.402
27 - 74 	 T/2:  0.40191489361702126
27 - 76 	 T/2:  0.4020408163265306
27 - 78 	 T/2:  0.40215686274509804
27 - 80 	 T/2:  0.4018867924528302
27 - 82 	 T/2:  0.40199999999999997
27 - 84 	 T/2:  0.4019298245614036
27 - 86 	 T/2:  0.40203389830508474
27 - 88 	 T/2:  0.40196721311475414
27 - 90 	 T/2:  0.40190476190476193
27 - 92 	 T/2:  0.4018461538461538
27 - 94 	 T/2:  0.40194029850746266
27 - 96 	 T/2:  0.40188405797101456
27 - 98 	 T/2:  0.401830985915493
27 - 100 	 T/2:  0.4017808219178082
27 - 102 	 T/2:  0.4017333333333334
27 - 104 	 T/2:  0.4018181818181818
27 - 106 	 T/2:  0.4017721518987342
28 - 29 	 T/2:  0.40000000000000036
28 - 31 	 T/2:  0.40000000000000036
28 - 33 	 T/2:  0.4020000000000003
28 - 35 	 T/2:  0.4014285714285715
28 - 37 	 T/2:  0.4022222222222223
28 - 39 	 T/2:  0.40090909090909094
28 - 41 	 T/2:  0.40230769230769237
28 - 43 	 T/2:  0.4020000000000001
28 - 45 	 T/2:  0.401764705882353
28 - 47 	 T/2:  0.401578947368421
28 - 49 	 T/2:  0.401904761904762
28 - 51 	 T/2:  0.4017391304347827
28 - 53 	 T/2:  0.402
28 - 55 	 T/2:  0.4014814814814815
28 - 57 	 T/2:  0.40206896551724136
28 - 59 	 T/2:  0.4019354838709678
28 - 61 	 T/2:  0.40181818181818185
28 - 63 	 T/2:  0.4017142857142858
28 - 65 	 T/2:  0.4018918918918919
28 - 67 	 T/2:  0.40179487179487183
28 - 69 	 T/2:  0.40195121951219515
28 - 71 	 T/2:  0.4018604651162791
28 - 73 	 T/2:  0.402
28 - 75 	 T/2:  0.40191489361702126
28 - 77 	 T/2:  0.4018367346938776
28 - 79 	 T/2:  0.40176470588235297
28 - 81 	 T/2:  0.4016981132075472
28 - 83 	 T/2:  0.4018181818181818
28 - 85 	 T/2:  0.4017543859649123
28 - 87 	 T/2:  0.40186440677966095
28 - 89 	 T/2:  0.4018032786885246
28 - 91 	 T/2:  0.4015873015873016
28 - 93 	 T/2:  0.40184615384615385
28 - 95 	 T/2:  0.4017910447761194
28 - 97 	 T/2:  0.40173913043478265
28 - 99 	 T/2:  0.40169014084507043
28 - 101 	 T/2:  0.40178082191780823
28 - 103 	 T/2:  0.40173333333333333
28 - 105 	 T/2:  0.4024675324675325
29 - 30 	 T/2:  0.40000000000000036
29 - 32 	 T/2:  0.40000000000000036
29 - 34 	 T/2:  0.4
29 - 36 	 T/2:  0.4014285714285715
29 - 38 	 T/2:  0.4022222222222223
29 - 40 	 T/2:  0.4018181818181818
29 - 42 	 T/2:  0.4023076923076922
29 - 44 	 T/2:  0.40133333333333343
29 - 46 	 T/2:  0.40176470588235297
29 - 48 	 T/2:  0.4021052631578947
29 - 50 	 T/2:  0.4019047619047619
29 - 52 	 T/2:  0.4021739130434783
29 - 54 	 T/2:  0.40199999999999997
29 - 56 	 T/2:  0.40185185185185185
29 - 58 	 T/2:  0.4017241379310345
29 - 60 	 T/2:  0.4019354838709677
29 - 62 	 T/2:  0.4018181818181818
29 - 64 	 T/2:  0.40171428571428575
29 - 66 	 T/2:  0.4018918918918919
29 - 68 	 T/2:  0.4017948717948718
29 - 70 	 T/2:  0.4017073170731707
29 - 72 	 T/2:  0.4018604651162791
29 - 74 	 T/2:  0.40177777777777773
29 - 76 	 T/2:  0.40191489361702126
29 - 78 	 T/2:  0.40204081632653066
29 - 80 	 T/2:  0.40176470588235297
29 - 82 	 T/2:  0.40188679245283015
29 - 84 	 T/2:  0.40181818181818185
29 - 86 	 T/2:  0.40192982456140347
29 - 88 	 T/2:  0.401864406779661
29 - 90 	 T/2:  0.40180327868852456
29 - 92 	 T/2:  0.4017460317460317
29 - 94 	 T/2:  0.4018461538461538
29 - 96 	 T/2:  0.40179104477611943
29 - 98 	 T/2:  0.4017391304347826
29 - 100 	 T/2:  0.4016901408450704
29 - 102 	 T/2:  0.40164383561643835
29 - 104 	 T/2:  0.4017333333333333
29 - 106 	 T/2:  0.4016883116883117
30 - 31 	 T/2:  0.40000000000000036
30 - 33 	 T/2:  0.4033333333333336
30 - 35 	 T/2:  0.40199999999999997
30 - 37 	 T/2:  0.4028571428571429
30 - 39 	 T/2:  0.40111111111111103
30 - 41 	 T/2:  0.4027272727272727
30 - 43 	 T/2:  0.40230769230769237
30 - 45 	 T/2:  0.4020000000000001
30 - 47 	 T/2:  0.40176470588235286
30 - 49 	 T/2:  0.40210526315789474
30 - 51 	 T/2:  0.401904761904762
30 - 53 	 T/2:  0.40217391304347827
30 - 55 	 T/2:  0.40159999999999996
30 - 57 	 T/2:  0.4022222222222222
30 - 59 	 T/2:  0.40206896551724136
30 - 61 	 T/2:  0.4019354838709678
30 - 63 	 T/2:  0.40181818181818185
30 - 65 	 T/2:  0.402
30 - 67 	 T/2:  0.4018918918918919
30 - 69 	 T/2:  0.40205128205128204
30 - 71 	 T/2:  0.40195121951219515
30 - 73 	 T/2:  0.4020930232558139
30 - 75 	 T/2:  0.402
30 - 77 	 T/2:  0.40191489361702126
30 - 79 	 T/2:  0.4018367346938776
30 - 81 	 T/2:  0.40176470588235297
30 - 83 	 T/2:  0.40188679245283015
30 - 85 	 T/2:  0.40181818181818185
30 - 87 	 T/2:  0.40192982456140347
30 - 89 	 T/2:  0.401864406779661
30 - 91 	 T/2:  0.4016393442622951
30 - 93 	 T/2:  0.40190476190476193
30 - 95 	 T/2:  0.4018461538461538
30 - 97 	 T/2:  0.40179104477611943
30 - 99 	 T/2:  0.4017391304347826
30 - 101 	 T/2:  0.401830985915493
30 - 103 	 T/2:  0.4017808219178082
30 - 105 	 T/2:  0.4025333333333333
31 - 32 	 T/2:  0.40000000000000036
31 - 34 	 T/2:  0.39999999999999974
31 - 36 	 T/2:  0.40199999999999997
31 - 38 	 T/2:  0.4028571428571429
31 - 40 	 T/2:  0.40222222222222215
31 - 42 	 T/2:  0.40272727272727254
31 - 44 	 T/2:  0.40153846153846157
31 - 46 	 T/2:  0.40199999999999997
31 - 48 	 T/2:  0.40235294117647047
31 - 50 	 T/2:  0.4021052631578947
31 - 52 	 T/2:  0.40238095238095245
31 - 54 	 T/2:  0.40217391304347816
31 - 56 	 T/2:  0.40199999999999997
31 - 58 	 T/2:  0.40185185185185185
31 - 60 	 T/2:  0.4020689655172413
31 - 62 	 T/2:  0.4019354838709677
31 - 64 	 T/2:  0.4018181818181818
31 - 66 	 T/2:  0.40199999999999997
31 - 68 	 T/2:  0.4018918918918919
31 - 70 	 T/2:  0.4017948717948718
31 - 72 	 T/2:  0.40195121951219503
31 - 74 	 T/2:  0.4018604651162791
31 - 76 	 T/2:  0.4019999999999999
31 - 78 	 T/2:  0.40212765957446805
31 - 80 	 T/2:  0.4018367346938775
31 - 82 	 T/2:  0.4019607843137255
31 - 84 	 T/2:  0.40188679245283027
31 - 86 	 T/2:  0.40199999999999997
31 - 88 	 T/2:  0.4019298245614036
31 - 90 	 T/2:  0.401864406779661
31 - 92 	 T/2:  0.40180327868852456
31 - 94 	 T/2:  0.40190476190476193
31 - 96 	 T/2:  0.4018461538461539
31 - 98 	 T/2:  0.40179104477611943
31 - 100 	 T/2:  0.4017391304347826
31 - 102 	 T/2:  0.4016901408450705
31 - 104 	 T/2:  0.4017808219178082
31 - 106 	 T/2:  0.4017333333333334
32 - 33 	 T/2:  0.41000000000000014
32 - 35 	 T/2:  0.40333333333333304
32 - 37 	 T/2:  0.4039999999999999
32 - 39 	 T/2:  0.40142857142857125
32 - 41 	 T/2:  0.4033333333333332
32 - 43 	 T/2:  0.4027272727272727
32 - 45 	 T/2:  0.40230769230769237
32 - 47 	 T/2:  0.40199999999999986
32 - 49 	 T/2:  0.4023529411764706
32 - 51 	 T/2:  0.40210526315789474
32 - 53 	 T/2:  0.40238095238095234
32 - 55 	 T/2:  0.40173913043478254
32 - 57 	 T/2:  0.4023999999999999
32 - 59 	 T/2:  0.4022222222222222
32 - 61 	 T/2:  0.40206896551724136
32 - 63 	 T/2:  0.4019354838709678
32 - 65 	 T/2:  0.4021212121212121
32 - 67 	 T/2:  0.402
32 - 69 	 T/2:  0.40216216216216216
32 - 71 	 T/2:  0.40205128205128204
32 - 73 	 T/2:  0.4021951219512195
32 - 75 	 T/2:  0.4020930232558139
32 - 77 	 T/2:  0.402
32 - 79 	 T/2:  0.40191489361702126
32 - 81 	 T/2:  0.4018367346938776
32 - 83 	 T/2:  0.4019607843137254
32 - 85 	 T/2:  0.4018867924528302
32 - 87 	 T/2:  0.4019999999999999
32 - 89 	 T/2:  0.4019298245614035
32 - 91 	 T/2:  0.4016949152542373
32 - 93 	 T/2:  0.4019672131147541
32 - 95 	 T/2:  0.4019047619047619
32 - 97 	 T/2:  0.40184615384615385
32 - 99 	 T/2:  0.4017910447761194
32 - 101 	 T/2:  0.4018840579710145
32 - 103 	 T/2:  0.40183098591549293
32 - 105 	 T/2:  0.40260273972602734
33 - 34 	 T/2:  0.3899999999999988
33 - 36 	 T/2:  0.39999999999999974
33 - 38 	 T/2:  0.40199999999999997
33 - 40 	 T/2:  0.40142857142857125
33 - 42 	 T/2:  0.4022222222222219
33 - 44 	 T/2:  0.40090909090909094
33 - 46 	 T/2:  0.40153846153846146
33 - 48 	 T/2:  0.40199999999999986
33 - 50 	 T/2:  0.40176470588235286
33 - 52 	 T/2:  0.40210526315789474
33 - 54 	 T/2:  0.4019047619047618
33 - 56 	 T/2:  0.40173913043478254
33 - 58 	 T/2:  0.40159999999999996
33 - 60 	 T/2:  0.4018518518518518
33 - 62 	 T/2:  0.40172413793103445
33 - 64 	 T/2:  0.40161290322580645
33 - 66 	 T/2:  0.40181818181818174
33 - 68 	 T/2:  0.4017142857142857
33 - 70 	 T/2:  0.4016216216216216
33 - 72 	 T/2:  0.4017948717948717
33 - 74 	 T/2:  0.4017073170731707
33 - 76 	 T/2:  0.401860465116279
33 - 78 	 T/2:  0.402
33 - 80 	 T/2:  0.40170212765957447
33 - 82 	 T/2:  0.4018367346938775
33 - 84 	 T/2:  0.40176470588235297
33 - 86 	 T/2:  0.40188679245283015
33 - 88 	 T/2:  0.40181818181818185
33 - 90 	 T/2:  0.40175438596491225
33 - 92 	 T/2:  0.40169491525423723
33 - 94 	 T/2:  0.40180327868852456
33 - 96 	 T/2:  0.4017460317460318
33 - 98 	 T/2:  0.4016923076923077
33 - 100 	 T/2:  0.40164179104477604
33 - 102 	 T/2:  0.40159420289855075
33 - 104 	 T/2:  0.4016901408450704
33 - 106 	 T/2:  0.40164383561643835
34 - 35 	 T/2:  0.41000000000000014
34 - 37 	 T/2:  0.4066666666666669
34 - 39 	 T/2:  0.40199999999999997
34 - 41 	 T/2:  0.4042857142857143
34 - 43 	 T/2:  0.40333333333333343
34 - 45 	 T/2:  0.4027272727272729
34 - 47 	 T/2:  0.4023076923076922
34 - 49 	 T/2:  0.40266666666666673
34 - 51 	 T/2:  0.4023529411764707
34 - 53 	 T/2:  0.40263157894736845
34 - 55 	 T/2:  0.4019047619047619
34 - 57 	 T/2:  0.4026086956521739
